IDRECHERCHE;JOURNEE;GamesPlayed;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches;6ButPrisSansPenal;5ButPrisSansPenal;4ButPrisSansPenal;3ButPrisSansPenal;2ButPrisSansPenal;1ButPrisSansPenal;CRouge60;CRouge75;CRouge80;CRouge85;CentreRate;Clean60;Clean60D;Ecart-5;Ecart-4;Ecart-3;Ecart-2;Ecart+2;Ecart+3;Ecart+4;GrossOccazRate;MalusDefaite;15PassOK30;15PassOK40;15PassOK50;15PassOK90;15PassOK95;15PassOK100;25PassOK30;25PassOK40;25PassOK50;25PassOK90;25PassOK95;25PassOK100;TackleLost;TirPasCadre;80BallonsTouch;90BallonsTouch;100BallonsTouch;BonusVict;CoupFrancRate
MaouassaFaitoutREN;201712;1;90;1;0;0;0;0;0;0;0;0;1;0;0;3;1;1;0;2;0;0;3;18;26;1;2;0;5;1;8;47;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0
Toko_EkambiKarlANG;201712;1;90;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;2;1;18;23;1;0;1;3;1;2;36;1;0;1;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PepeNicolasLIL;201712;1;90;1;0;0;0;0;0;2;0;0;4;2;0;0;0;1;0;1;1;1;1;24;27;0;1;0;4;1;4;41;4;3;1;2;0;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0
LimaLucasNTE;201712;1;90;1;0;0;0;0;0;0;1;0;0;0;2;11;4;3;1;2;1;0;1;24;35;2;1;0;9;0;4;77;1;0;0;0;0;0;0;0;0;0;0;0;0;5;5;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
Diego_CarlosNTE;201712;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;2;2;1;4;15;0;4;0;5;0;8;35;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;11;11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
BenitezWalterNIC;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;31;0;0;0;11;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
SantamariaBaptisteANG;201712;1;90;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;1;1;0;2;25;30;0;0;0;2;1;4;47;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;2;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
JohnssonKarl-JohanGUI;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;36;0;0;0;9;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SantiniIvanCAE;201712;1;90;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;3;1;1;10;17;0;3;1;2;2;10;38;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Amian_AdouKelvinTOU;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;29;39;0;3;0;5;0;3;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
MichelMathieuANG;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;17;0;0;0;8;0;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SankohBaissamaCAE;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;1;0;17;20;0;3;0;4;1;4;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;12;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TraoreAdamaMON;201712;1;90;1;0;0;0;0;0;2;0;0;3;2;1;2;0;1;0;2;2;0;2;39;43;0;0;0;7;3;7;66;4;2;1;2;0;2;0;3;0;0;0;0;0;3;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0
TraoreAdamaMON;201712;1;90;1;0;0;0;0;0;2;0;0;3;2;1;2;0;1;0;2;2;0;2;39;43;0;0;0;7;3;7;66;4;2;1;2;0;2;0;3;0;0;0;0;0;3;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Lea_SilikiJames_EdwardREN;201712;1;90;1;0;0;0;0;0;0;0;0;2;1;2;1;0;0;0;0;0;0;4;30;38;0;2;0;8;2;8;56;0;0;2;0;1;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
AlonsoJuniorLIL;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;47;54;0;2;0;8;0;2;69;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
XekaDIJ;201712;1;90;1;0;0;1;0;0;0;0;0;4;1;0;6;3;3;0;0;0;1;2;29;33;0;0;0;5;1;3;50;3;1;3;0;1;0;0;0;0;0;0;0;0;4;2;1;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;3;0;0;0;0;1
MubeleFirminREN;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;10;16;0;1;0;2;2;7;35;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
JovanovicVukasinBDX;201712;1;90;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;2;2;2;2;38;45;0;1;0;9;0;4;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
HaddadiOussamaDIJ;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;1;0;22;32;0;0;0;3;2;2;51;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TerrierMartinSTR;201712;1;90;1;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;1;3;15;17;0;2;0;2;0;5;28;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JorgeMON;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;4;1;0;1;1;2;1;3;0;17;24;0;1;0;3;0;3;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
MukieleNordiMTP;201712;1;90;1;0;0;1;0;0;0;0;0;0;0;2;6;1;3;0;1;1;1;2;21;27;1;4;0;2;2;8;55;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MendesThiagoLIL;201712;1;90;1;0;0;0;0;0;0;0;0;2;2;1;0;0;1;0;1;1;1;3;53;58;0;0;0;8;2;6;76;0;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
OtavioBDX;201712;1;90;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;3;2;4;1;65;74;0;2;0;9;1;7;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
GurtnerRegisAMN;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;28;0;0;0;10;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AdenonKhaledAMN;201712;1;90;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;1;1;0;42;44;0;1;0;5;0;2;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
DibassyBakayeAMN;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;2;1;2;39;42;0;1;0;3;0;5;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
El_HajjamOualidAMN;201712;1;90;1;0;0;0;0;0;0;0;0;1;0;3;3;0;0;1;3;2;0;1;43;52;0;0;0;6;1;5;83;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0
N'GossoGuyAMN;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;58;69;0;4;0;9;0;4;76;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
KamaraBingourouSTR;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;31;0;0;0;9;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SekaErnestSTR;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;1;0;43;60;0;3;0;5;1;6;78;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SalmierYoannSTR;201712;1;90;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;4;2;46;54;0;1;0;6;2;5;70;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;5;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
LalaKennySTR;201712;1;90;1;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;1;0;0;1;46;56;0;1;0;7;1;4;83;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;4;4;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0
GiraudonJimmyTRO;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;50;60;0;2;0;9;0;2;70;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
HerelleChristopheTRO;201712;1;90;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;62;65;0;1;0;5;0;2;79;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0
DingomeTristanTRO;201712;1;90;1;0;0;0;0;0;0;0;0;1;1;0;1;0;3;0;2;2;1;0;43;46;0;0;0;10;1;3;55;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
GrandsirSamuelTRO;201712;1;90;1;0;0;0;0;0;0;1;0;0;0;1;2;1;2;0;1;1;0;0;30;35;1;0;1;4;1;2;45;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
PeleBryanTRO;201712;1;90;1;0;0;0;0;0;0;0;0;1;0;0;3;1;3;0;1;0;0;1;19;24;0;0;1;2;0;2;37;2;1;0;0;0;0;0;2;0;0;0;0;0;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
IeEdgarLIL;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;0;36;45;0;4;0;7;0;8;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0
ThuramMarcusGUI;201712;1;90;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2;0;2;16;21;0;3;0;1;1;7;37;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NiakhateMoussaMET;201712;1;90;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;2;0;0;1;3;24;31;0;3;0;9;0;6;42;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
PobleteGeronimoMET;201712;1;90;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;4;4;0;4;22;26;0;0;0;11;0;8;43;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
Eboa_EboaFelixGUI;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;3;0;44;51;0;3;0;7;1;5;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;8;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
BourigeaudBenjaminREN;201712;1;90;1;0;0;0;0;0;0;0;0;1;1;3;5;3;1;0;2;1;2;0;20;26;0;0;1;6;0;2;44;2;1;0;1;0;0;0;2;0;0;0;0;0;4;4;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
CissSaliouANG;201712;1;90;1;0;0;0;0;0;0;0;0;1;1;1;3;0;1;0;2;1;0;1;31;38;0;0;1;6;1;4;49;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
MbengueAdamaCAE;201712;1;90;1;0;0;0;0;0;0;0;0;1;0;1;2;1;0;1;4;1;2;0;10;20;1;1;0;6;2;7;65;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
KonateMoussaAMN;201712;1;90;1;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1;0;12;17;0;4;0;2;0;4;28;1;1;2;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
ZunguBonganiAMN;201712;1;90;1;0;0;0;0;0;0;0;0;0;0;3;0;0;2;1;3;1;1;1;57;65;0;0;0;12;1;5;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0
NakoulmaPrejuce_NiguimbeNTE;201712;1;89;1;0;1;0;0;0;0;0;0;3;1;1;0;0;0;0;1;1;3;2;16;23;0;1;0;2;1;5;42;6;3;0;1;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0
ThomassonAdrienNTE;201712;1;89;1;0;1;0;0;0;1;0;0;1;1;0;4;0;0;0;2;1;1;1;18;28;0;0;0;7;0;3;43;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
BalotelliMarioNIC;201712;1;89;1;0;0;0;0;1;1;0;0;5;2;0;0;0;1;0;1;0;3;4;22;31;0;2;0;2;1;8;52;6;3;2;1;1;1;0;4;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;3;0;0;0;1;0
RamiAdilMAR;201712;1;86;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;56;62;0;2;0;7;0;4;76;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
ManzalaHarissonAMN;201712;1;84;1;0;1;0;0;0;0;0;0;2;0;1;2;1;0;0;1;1;2;1;21;26;1;0;0;8;2;4;49;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
GoncalvesAnthonySTR;201712;1;84;1;0;1;0;0;0;0;0;0;1;0;1;6;1;1;0;3;3;1;2;28;36;1;0;0;4;0;5;54;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
ThauvinFlorianMAR;201712;1;82;1;0;1;0;0;0;2;1;0;7;3;0;12;3;3;0;0;0;0;0;53;67;2;0;1;7;4;4;101;9;5;2;3;0;2;0;3;0;0;0;0;0;8;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4;0;0;1;1;0
IlokiJulesNTE;201712;1;81;1;0;1;1;0;0;0;0;0;0;0;1;7;2;3;0;1;1;1;0;18;29;2;0;0;10;1;2;44;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
TaitFlavienANG;201712;1;81;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;5;4;0;0;18;23;0;0;0;6;0;5;38;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
